"Date of Download: 2022-07-18_18:14:27"
"Search Parameters: Data Level:all  Trait List:  Trial List:1357  Accession List:  Plot List:  Plant List:  Location List:  Year List:  Include Timestamp:0  Trait Contains:  Minimum Phenotype:   Maximum Phenotype:  Exclude Phenotype Outlier: 0"

"studyYear","programDbId","programName","programDescription","studyDbId","studyName","studyDescription","studyDesign","plotWidth","plotLength","fieldSize","fieldTrialIsPlannedToBeGenotyped","fieldTrialIsPlannedToCross","plantingDate","harvestDate","locationDbId","locationName","germplasmDbId","germplasmName","germplasmSynonyms","observationLevel","observationUnitDbId","observationUnitName","replicate","blockNumber","plotNumber","rowNumber","colNumber","entryType","plantNumber","FHB grain incidence - %|CO_321:0001155","FHB incidence - %|CO_321:0001149","FHB severity - %|CO_321:0001440","Heading time - Julian date (JD)|CO_321:0001233","notes"
"2022","326","University of Illinois","Wheat breeding program at the University of Illinois","1357","IL_Scb_22","Scab resistance phenotyping trial for IL breeding lines","RCBD","","","","","","2021-October-04","","26","Urbana, IL","239537","19-16129","","plot","308755","IL_Scb_22-782","2","4","782","15","23","test","","5","","","137",""
"2022","326","University of Illinois","Wheat breeding program at the University of Illinois","1357","IL_Scb_22","Scab resistance phenotyping trial for IL breeding lines","RCBD","","","","","","2021-October-04","","26","Urbana, IL","271081","2020-11426","IL2020-11426","plot","308918","IL_Scb_22-783","2","4","783","16","23","test","","10","","","135",""
"2022","326","University of Illinois","Wheat breeding program at the University of Illinois","1357","IL_Scb_22","Scab resistance phenotyping trial for IL breeding lines","RCBD","","","","","","2021-October-04","","26","Urbana, IL","240572","18-22132","","plot","308944","IL_Scb_22-784","2","4","784","17","23","test","","10","","","136",""
"2022","326","University of Illinois","Wheat breeding program at the University of Illinois","1357","IL_Scb_22","Scab resistance phenotyping trial for IL breeding lines","RCBD","","","","","","2021-October-04","","26","Urbana, IL","271746","2020-2032","IL2020-2032","plot","308648","IL_Scb_22-785","2","4","785","18","23","test","","20","","","136",""
"2022","326","University of Illinois","Wheat breeding program at the University of Illinois","1357","IL_Scb_22","Scab resistance phenotyping trial for IL breeding lines","RCBD","","","","","","2021-October-04","","26","Urbana, IL","240554","18-17119","","plot","308516","IL_Scb_22-786","2","4","786","19","23","test","","25","","","136",""
"2022","326","University of Illinois","Wheat breeding program at the University of Illinois","1357","IL_Scb_22","Scab resistance phenotyping trial for IL breeding lines","RCBD","","","","","","2021-October-04","","26","Urbana, IL","271217","2020-13354","IL2020-13354","plot","308765","IL_Scb_22-787","2","4","787","20","23","test","","35","","","137",""
"2022","326","University of Illinois","Wheat breeding program at the University of Illinois","1357","IL_Scb_22","Scab resistance phenotyping trial for IL breeding lines","RCBD","","","","","","2021-October-04","","26","Urbana, IL","271587","2020-16738","IL2020-16738","plot","308721","IL_Scb_22-788","2","4","788","21","23","test","","40","","","138",""
"2022","326","University of Illinois","Wheat breeding program at the University of Illinois","1357","IL_Scb_22","Scab resistance phenotyping trial for IL breeding lines","RCBD","","","","","","2021-October-04","","26","Urbana, IL","292152","IL16LCSDH-07-T-2662-43","","plot","308621","IL_Scb_22-789","2","4","789","22","23","test","","35","","","138",""
"2022","326","University of Illinois","Wheat breeding program at the University of Illinois","1357","IL_Scb_22","Scab resistance phenotyping trial for IL breeding lines","RCBD","","","","","","2021-October-04","","26","Urbana, IL","239554","19-16279","","plot","308527","IL_Scb_22-79","1","1","79","1","7","test","","7","","","136",""
"2022","326","University of Illinois","Wheat breeding program at the University of Illinois","1357","IL_Scb_22","Scab resistance phenotyping trial for IL breeding lines","RCBD","","","","","","2021-October-04","","26","Urbana, IL","272147","2020-6171","IL2020-6171","plot","308741","IL_Scb_22-790","2","4","790","23","23","test","","15","","","135",""
"2022","326","University of Illinois","Wheat breeding program at the University of Illinois","1357","IL_Scb_22","Scab resistance phenotyping trial for IL breeding lines","RCBD","","","","","","2021-October-04","","26","Urbana, IL","292358","IL16LCSDH-09-T-2664-24","","plot","308958","IL_Scb_22-791","2","4","791","24","23","test","","20","","","136",""
"2022","326","University of Illinois","Wheat breeding program at the University of Illinois","1357","IL_Scb_22","Scab resistance phenotyping trial for IL breeding lines","RCBD","","","","","","2021-October-04","","26","Urbana, IL","239726","19-20648","","plot","308710","IL_Scb_22-792","2","4","792","25","23","test","","7","","","136",""
"2022","326","University of Illinois","Wheat breeding program at the University of Illinois","1357","IL_Scb_22","Scab resistance phenotyping trial for IL breeding lines","RCBD","","","","","","2021-October-04","","26","Urbana, IL","272277","2020-7535","IL2020-7535","plot","308844","IL_Scb_22-793","2","4","793","26","23","test","","50","80","40","137",""
"2022","326","University of Illinois","Wheat breeding program at the University of Illinois","1357","IL_Scb_22","Scab resistance phenotyping trial for IL breeding lines","RCBD","","","","","","2021-October-04","","26","Urbana, IL","292477","IL16LCSDH-02-T-864-6","","plot","309102","IL_Scb_22-794","2","4","794","26","24","test","","10","20","3","136",""
"2022","326","University of Illinois","Wheat breeding program at the University of Illinois","1357","IL_Scb_22","Scab resistance phenotyping trial for IL breeding lines","RCBD","","","","","","2021-October-04","","26","Urbana, IL","272453","2020-9856","IL2020-9856","plot","308908","IL_Scb_22-795","2","4","795","25","24","test","","20","","","136",""
"2022","326","University of Illinois","Wheat breeding program at the University of Illinois","1357","IL_Scb_22","Scab resistance phenotyping trial for IL breeding lines","RCBD","","","","","","2021-October-04","","26","Urbana, IL","271199","2020-13145","IL2020-13145","plot","308163","IL_Scb_22-796","2","4","796","24","24","test","","20","","","135",""
"2022","326","University of Illinois","Wheat breeding program at the University of Illinois","1357","IL_Scb_22","Scab resistance phenotyping trial for IL breeding lines","RCBD","","","","","","2021-October-04","","26","Urbana, IL","272352","2020-8628","IL2020-8628","plot","308574","IL_Scb_22-797","2","4","797","23","24","test","","15","","","135",""
"2022","326","University of Illinois","Wheat breeding program at the University of Illinois","1357","IL_Scb_22","Scab resistance phenotyping trial for IL breeding lines","RCBD","","","","","","2021-October-04","","26","Urbana, IL","240469","18-12001","","plot","308267","IL_Scb_22-798","2","4","798","22","24","test","","25","","","135",""
"2022","326","University of Illinois","Wheat breeding program at the University of Illinois","1357","IL_Scb_22","Scab resistance phenotyping trial for IL breeding lines","RCBD","","","","","","2021-October-04","","26","Urbana, IL","239407","19-13706","","plot","308358","IL_Scb_22-799","2","4","799","21","24","test","","20","","","136",""
"2022","326","University of Illinois","Wheat breeding program at the University of Illinois","1357","IL_Scb_22","Scab resistance phenotyping trial for IL breeding lines","RCBD","","","","","","2021-October-04","","26","Urbana, IL","271473","2020-15836","IL2020-15836","plot","308986","IL_Scb_22-8","1","1","8","8","1","test","","15","","","137",""
"2022","326","University of Illinois","Wheat breeding program at the University of Illinois","1357","IL_Scb_22","Scab resistance phenotyping trial for IL breeding lines","RCBD","","","","","","2021-October-04","","26","Urbana, IL","240518","18-14535","IL18-14535","plot","309021","IL_Scb_22-80","1","1","80","2","7","test","","10","","","136",""
"2022","326","University of Illinois","Wheat breeding program at the University of Illinois","1357","IL_Scb_22","Scab resistance phenotyping trial for IL breeding lines","RCBD","","","","","","2021-October-04","","26","Urbana, IL","271121","2020-11841","IL2020-11841","plot","308688","IL_Scb_22-800","2","4","800","20","24","test","","15","","","136",""
"2022","326","University of Illinois","Wheat breeding program at the University of Illinois","1357","IL_Scb_22","Scab resistance phenotyping trial for IL breeding lines","RCBD","","","","","","2021-October-04","","26","Urbana, IL","240236","19-5009","","plot","308276","IL_Scb_22-801","2","4","801","19","24","test","","10","","","136",""
"2022","326","University of Illinois","Wheat breeding program at the University of Illinois","1357","IL_Scb_22","Scab resistance phenotyping trial for IL breeding lines","RCBD","","","","","","2021-October-04","","26","Urbana, IL","239970","19-25126","","plot","308533","IL_Scb_22-802","2","4","802","18","24","test","","20","","","137",""
"2022","326","University of Illinois","Wheat breeding program at the University of Illinois","1357","IL_Scb_22","Scab resistance phenotyping trial for IL breeding lines","RCBD","","","","","","2021-October-04","","26","Urbana, IL","292188","IL16LCSDH-11-T-2666-206","","plot","308651","IL_Scb_22-803","2","4","803","17","24","test","","20","","","136",""
"2022","326","University of Illinois","Wheat breeding program at the University of Illinois","1357","IL_Scb_22","Scab resistance phenotyping trial for IL breeding lines","RCBD","","","","","","2021-October-04","","26","Urbana, IL","272346","2020-850","IL2020-850","plot","308650","IL_Scb_22-804","2","4","804","16","24","test","","15","","","136",""
"2022","326","University of Illinois","Wheat breeding program at the University of Illinois","1357","IL_Scb_22","Scab resistance phenotyping trial for IL breeding lines","RCBD","","","","","","2021-October-04","","26","Urbana, IL","239211","19-10236","","plot","309081","IL_Scb_22-805","2","4","805","15","24","test","","7","","","136",""
"2022","326","University of Illinois","Wheat breeding program at the University of Illinois","1357","IL_Scb_22","Scab resistance phenotyping trial for IL breeding lines","RCBD","","","","","","2021-October-04","","26","Urbana, IL","271128","2020-12073","IL2020-12073","plot","309040","IL_Scb_22-806","2","4","806","14","24","test","","10","","","136",""
"2022","326","University of Illinois","Wheat breeding program at the University of Illinois","1357","IL_Scb_22","Scab resistance phenotyping trial for IL breeding lines","RCBD","","","","","","2021-October-04","","26","Urbana, IL","271246","2020-13707","IL2020-13707","plot","308555","IL_Scb_22-807","2","4","807","14","25","test","","7","","","136",""
"2022","326","University of Illinois","Wheat breeding program at the University of Illinois","1357","IL_Scb_22","Scab resistance phenotyping trial for IL breeding lines","RCBD","","","","","","2021-October-04","","26","Urbana, IL","292357","IL16LCSDH-02-T-864-29","","plot","308179","IL_Scb_22-808","2","4","808","15","25","test","","10","","","135",""
"2022","326","University of Illinois","Wheat breeding program at the University of Illinois","1357","IL_Scb_22","Scab resistance phenotyping trial for IL breeding lines","RCBD","","","","","","2021-October-04","","26","Urbana, IL","271736","2020-1956","IL2020-1956","plot","308853","IL_Scb_22-809","2","4","809","16","25","test","","35","","","137",""
"2022","326","University of Illinois","Wheat breeding program at the University of Illinois","1357","IL_Scb_22","Scab resistance phenotyping trial for IL breeding lines","RCBD","","","","","","2021-October-04","","26","Urbana, IL","271026","2020-10630","IL2020-10630","plot","308316","IL_Scb_22-81","1","1","81","3","7","test","","30","","","135",""
"2022","326","University of Illinois","Wheat breeding program at the University of Illinois","1357","IL_Scb_22","Scab resistance phenotyping trial for IL breeding lines","RCBD","","","","","","2021-October-04","","26","Urbana, IL","240503","18-13965","","plot","309053","IL_Scb_22-810","2","4","810","17","25","test","","5","","","137",""
"2022","326","University of Illinois","Wheat breeding program at the University of Illinois","1357","IL_Scb_22","Scab resistance phenotyping trial for IL breeding lines","RCBD","","","","","","2021-October-04","","26","Urbana, IL","240626","18-5737","","plot","308633","IL_Scb_22-811","2","4","811","18","25","test","","5","","","136",""
"2022","326","University of Illinois","Wheat breeding program at the University of Illinois","1357","IL_Scb_22","Scab resistance phenotyping trial for IL breeding lines","RCBD","","","","","","2021-October-04","","26","Urbana, IL","270999","2020-10322","IL2020-10322","plot","308671","IL_Scb_22-812","2","4","812","19","25","test","","7","","","136",""
"2022","326","University of Illinois","Wheat breeding program at the University of Illinois","1357","IL_Scb_22","Scab resistance phenotyping trial for IL breeding lines","RCBD","","","","","","2021-October-04","","26","Urbana, IL","292482","IL16LCSDH-07-T-2662-47","","plot","308286","IL_Scb_22-813","2","4","813","20","25","test","","75","","","139",""
"2022","326","University of Illinois","Wheat breeding program at the University of Illinois","1357","IL_Scb_22","Scab resistance phenotyping trial for IL breeding lines","RCBD","","","","","","2021-October-04","","26","Urbana, IL","292185","IL16LCSDH-01-T-863-63","","plot","308289","IL_Scb_22-814","2","4","814","21","25","test","","40","","","138",""
"2022","326","University of Illinois","Wheat breeding program at the University of Illinois","1357","IL_Scb_22","Scab resistance phenotyping trial for IL breeding lines","RCBD","","","","","","2021-October-04","","26","Urbana, IL","239316","19-12615","","plot","308834","IL_Scb_22-815","2","4","815","22","25","test","","15","","","135",""
"2022","326","University of Illinois","Wheat breeding program at the University of Illinois","1357","IL_Scb_22","Scab resistance phenotyping trial for IL breeding lines","RCBD","","","","","","2021-October-04","","26","Urbana, IL","271097","2020-11551","IL2020-11551","plot","308386","IL_Scb_22-816","2","4","816","23","25","test","","20","","","136",""
"2022","326","University of Illinois","Wheat breeding program at the University of Illinois","1357","IL_Scb_22","Scab resistance phenotyping trial for IL breeding lines","RCBD","","","","","","2021-October-04","","26","Urbana, IL","272123","2020-5871","IL2020-5871","plot","308301","IL_Scb_22-817","2","4","817","24","25","test","","7","","","135",""
"2022","326","University of Illinois","Wheat breeding program at the University of Illinois","1357","IL_Scb_22","Scab resistance phenotyping trial for IL breeding lines","RCBD","","","","","","2021-October-04","","26","Urbana, IL","271415","2020-1534","IL2020-1534","plot","308216","IL_Scb_22-818","2","4","818","25","25","test","","20","","","134",""
"2022","326","University of Illinois","Wheat breeding program at the University of Illinois","1357","IL_Scb_22","Scab resistance phenotyping trial for IL breeding lines","RCBD","","","","","","2021-October-04","","26","Urbana, IL","271247","2020-13710","IL2020-13710","plot","308211","IL_Scb_22-819","2","4","819","26","25","test","","25","80","10","137",""
"2022","326","University of Illinois","Wheat breeding program at the University of Illinois","1357","IL_Scb_22","Scab resistance phenotyping trial for IL breeding lines","RCBD","","","","","","2021-October-04","","26","Urbana, IL","271000","2020-10325","IL2020-10325","plot","309107","IL_Scb_22-82","1","1","82","4","7","test","","10","","","135",""
"2022","326","University of Illinois","Wheat breeding program at the University of Illinois","1357","IL_Scb_22","Scab resistance phenotyping trial for IL breeding lines","RCBD","","","","","","2021-October-04","","26","Urbana, IL","272291","2020-7719","IL2020-7719","plot","308528","IL_Scb_22-820","2","4","820","26","26","test","","25","40","20","136",""
"2022","326","University of Illinois","Wheat breeding program at the University of Illinois","1357","IL_Scb_22","Scab resistance phenotyping trial for IL breeding lines","RCBD","","","","","","2021-October-04","","26","Urbana, IL","292491","IL16LCSDH-04-T-2659-20","","plot","308373","IL_Scb_22-821","2","4","821","25","26","test","","25","","","138",""
"2022","326","University of Illinois","Wheat breeding program at the University of Illinois","1357","IL_Scb_22","Scab resistance phenotyping trial for IL breeding lines","RCBD","","","","","","2021-October-04","","26","Urbana, IL","271309","2020-14337","IL2020-14337","plot","308443","IL_Scb_22-822","2","4","822","24","26","test","","15","","","135",""
"2022","326","University of Illinois","Wheat breeding program at the University of Illinois","1357","IL_Scb_22","Scab resistance phenotyping trial for IL breeding lines","RCBD","","","","","","2021-October-04","","26","Urbana, IL","239320","19-12659","","plot","308896","IL_Scb_22-823","2","4","823","23","26","test","","7","","","133",""
"2022","326","University of Illinois","Wheat breeding program at the University of Illinois","1357","IL_Scb_22","Scab resistance phenotyping trial for IL breeding lines","RCBD","","","","","","2021-October-04","","26","Urbana, IL","271062","2020-11167","IL2020-11167","plot","308381","IL_Scb_22-824","2","4","824","22","26","test","","20","","","135",""
"2022","326","University of Illinois","Wheat breeding program at the University of Illinois","1357","IL_Scb_22","Scab resistance phenotyping trial for IL breeding lines","RCBD","","","","","","2021-October-04","","26","Urbana, IL","271252","2020-13739","IL2020-13739","plot","309087","IL_Scb_22-825","2","4","825","21","26","test","","30","","","137",""
"2022","326","University of Illinois","Wheat breeding program at the University of Illinois","1357","IL_Scb_22","Scab resistance phenotyping trial for IL breeding lines","RCBD","","","","","","2021-October-04","","26","Urbana, IL","239772","19-21574","","plot","308569","IL_Scb_22-826","2","4","826","20","26","test","","25","","","137",""
"2022","326","University of Illinois","Wheat breeding program at the University of Illinois","1357","IL_Scb_22","Scab resistance phenotyping trial for IL breeding lines","RCBD","","","","","","2021-October-04","","26","Urbana, IL","240197","19-3538","","plot","309026","IL_Scb_22-827","2","4","827","19","26","test","","15","","","135",""
"2022","326","University of Illinois","Wheat breeding program at the University of Illinois","1357","IL_Scb_22","Scab resistance phenotyping trial for IL breeding lines","RCBD","","","","","","2021-October-04","","26","Urbana, IL","240484","18-12809","","plot","308329","IL_Scb_22-828","2","4","828","18","26","test","","10","","","137",""
"2022","326","University of Illinois","Wheat breeding program at the University of Illinois","1357","IL_Scb_22","Scab resistance phenotyping trial for IL breeding lines","RCBD","","","","","","2021-October-04","","26","Urbana, IL","272361","2020-8734","IL2020-8734","plot","308151","IL_Scb_22-829","2","4","829","17","26","test","","55","","","136",""
"2022","326","University of Illinois","Wheat breeding program at the University of Illinois","1357","IL_Scb_22","Scab resistance phenotyping trial for IL breeding lines","RCBD","","","","","","2021-October-04","","26","Urbana, IL","271126","2020-12056","IL2020-12056","plot","308502","IL_Scb_22-83","1","1","83","5","7","test","","50","","","137",""
"2022","326","University of Illinois","Wheat breeding program at the University of Illinois","1357","IL_Scb_22","Scab resistance phenotyping trial for IL breeding lines","RCBD","","","","","","2021-October-04","","26","Urbana, IL","292392","IL16LCSDH-03-T-865-36","","plot","308306","IL_Scb_22-830","2","4","830","16","26","test","","25","","","134",""
"2022","326","University of Illinois","Wheat breeding program at the University of Illinois","1357","IL_Scb_22","Scab resistance phenotyping trial for IL breeding lines","RCBD","","","","","","2021-October-04","","26","Urbana, IL","271693","2020-17445","IL2020-17445","plot","308540","IL_Scb_22-831","2","4","831","15","26","test","","15","","","135",""
"2022","326","University of Illinois","Wheat breeding program at the University of Illinois","1357","IL_Scb_22","Scab resistance phenotyping trial for IL breeding lines","RCBD","","","","","","2021-October-04","","26","Urbana, IL","271864","2020-3234","IL2020-3234","plot","308988","IL_Scb_22-832","2","4","832","14","26","test","","20","","","135",""
"2022","326","University of Illinois","Wheat breeding program at the University of Illinois","1357","IL_Scb_22","Scab resistance phenotyping trial for IL breeding lines","RCBD","","","","","","2021-October-04","","26","Urbana, IL","292442","IL16LCSDH-04-T-2659-212","","plot","309075","IL_Scb_22-833","2","4","833","14","27","test","","20","","","136",""
"2022","326","University of Illinois","Wheat breeding program at the University of Illinois","1357","IL_Scb_22","Scab resistance phenotyping trial for IL breeding lines","RCBD","","","","","","2021-October-04","","26","Urbana, IL","271524","2020-16301","IL2020-16301","plot","309055","IL_Scb_22-834","2","4","834","15","27","test","","5","","","133",""
"2022","326","University of Illinois","Wheat breeding program at the University of Illinois","1357","IL_Scb_22","Scab resistance phenotyping trial for IL breeding lines","RCBD","","","","","","2021-October-04","","26","Urbana, IL","239435","19-13978","","plot","308711","IL_Scb_22-835","2","4","835","16","27","test","","7","","","135",""
"2022","326","University of Illinois","Wheat breeding program at the University of Illinois","1357","IL_Scb_22","Scab resistance phenotyping trial for IL breeding lines","RCBD","","","","","","2021-October-04","","26","Urbana, IL","271026","2020-10630","IL2020-10630","plot","308319","IL_Scb_22-836","2","4","836","17","27","test","","25","","","135",""
"2022","326","University of Illinois","Wheat breeding program at the University of Illinois","1357","IL_Scb_22","Scab resistance phenotyping trial for IL breeding lines","RCBD","","","","","","2021-October-04","","26","Urbana, IL","271241","2020-1362","IL2020-1362","plot","308481","IL_Scb_22-837","2","4","837","18","27","test","","7","","","136",""
"2022","326","University of Illinois","Wheat breeding program at the University of Illinois","1357","IL_Scb_22","Scab resistance phenotyping trial for IL breeding lines","RCBD","","","","","","2021-October-04","","26","Urbana, IL","292352","IL16LCSDH-09-T-2664-30","","plot","308913","IL_Scb_22-838","2","4","838","19","27","test","","20","","","138",""
"2022","326","University of Illinois","Wheat breeding program at the University of Illinois","1357","IL_Scb_22","Scab resistance phenotyping trial for IL breeding lines","RCBD","","","","","","2021-October-04","","26","Urbana, IL","272045","2020-4951","IL2020-4951","plot","308171","IL_Scb_22-839","2","4","839","20","27","test","","15","","","136",""
"2022","326","University of Illinois","Wheat breeding program at the University of Illinois","1357","IL_Scb_22","Scab resistance phenotyping trial for IL breeding lines","RCBD","","","","","","2021-October-04","","26","Urbana, IL","239796","19-21821","","plot","308746","IL_Scb_22-84","1","1","84","6","7","test","","15","","","135",""
"2022","326","University of Illinois","Wheat breeding program at the University of Illinois","1357","IL_Scb_22","Scab resistance phenotyping trial for IL breeding lines","RCBD","","","","","","2021-October-04","","26","Urbana, IL","240306","19-6946","","plot","308625","IL_Scb_22-840","2","4","840","21","27","test","","25","","","136",""
"2022","326","University of Illinois","Wheat breeding program at the University of Illinois","1357","IL_Scb_22","Scab resistance phenotyping trial for IL breeding lines","RCBD","","","","","","2021-October-04","","26","Urbana, IL","239201","19-10136","","plot","308377","IL_Scb_22-841","2","4","841","22","27","test","","10","","","135",""
"2022","326","University of Illinois","Wheat breeding program at the University of Illinois","1357","IL_Scb_22","Scab resistance phenotyping trial for IL breeding lines","RCBD","","","","","","2021-October-04","","26","Urbana, IL","239208","19-10173","","plot","308905","IL_Scb_22-842","2","4","842","23","27","test","","7","","","135",""
"2022","326","University of Illinois","Wheat breeding program at the University of Illinois","1357","IL_Scb_22","Scab resistance phenotyping trial for IL breeding lines","RCBD","","","","","","2021-October-04","","26","Urbana, IL","240280","19-6308","","plot","308176","IL_Scb_22-843","2","4","843","24","27","test","","15","","","136",""
"2022","326","University of Illinois","Wheat breeding program at the University of Illinois","1357","IL_Scb_22","Scab resistance phenotyping trial for IL breeding lines","RCBD","","","","","","2021-October-04","","26","Urbana, IL","239663","19-19159","","plot","308933","IL_Scb_22-844","2","4","844","25","27","test","","20","","","136",""
"2022","326","University of Illinois","Wheat breeding program at the University of Illinois","1357","IL_Scb_22","Scab resistance phenotyping trial for IL breeding lines","RCBD","","","","","","2021-October-04","","26","Urbana, IL","84968","07-19334","IL07-19334","plot","308149","IL_Scb_22-845","2","4","845","26","27","check","","35","70","20","139",""
"2022","326","University of Illinois","Wheat breeding program at the University of Illinois","1357","IL_Scb_22","Scab resistance phenotyping trial for IL breeding lines","RCBD","","","","","","2021-October-04","","26","Urbana, IL","292330","IL16LCSDH-03-T-865-65","","plot","308285","IL_Scb_22-846","2","4","846","26","28","test","","25","60","20","136",""
"2022","326","University of Illinois","Wheat breeding program at the University of Illinois","1357","IL_Scb_22","Scab resistance phenotyping trial for IL breeding lines","RCBD","","","","","","2021-October-04","","26","Urbana, IL","239797","19-21829","","plot","308449","IL_Scb_22-847","2","4","847","25","28","test","","15","","","136",""
"2022","326","University of Illinois","Wheat breeding program at the University of Illinois","1357","IL_Scb_22","Scab resistance phenotyping trial for IL breeding lines","RCBD","","","","","","2021-October-04","","26","Urbana, IL","292485","IL16LCSDH-10-T-2665-69","","plot","308400","IL_Scb_22-848","2","4","848","24","28","test","","7","","","134",""
"2022","326","University of Illinois","Wheat breeding program at the University of Illinois","1357","IL_Scb_22","Scab resistance phenotyping trial for IL breeding lines","RCBD","","","","","","2021-October-04","","26","Urbana, IL","239424","19-13936","","plot","308842","IL_Scb_22-849","2","4","849","23","28","test","","5","","","134",""
"2022","326","University of Illinois","Wheat breeding program at the University of Illinois","1357","IL_Scb_22","Scab resistance phenotyping trial for IL breeding lines","RCBD","","","","","","2021-October-04","","26","Urbana, IL","292231","IL16LCSDH-10-T-2665-21","","plot","308447","IL_Scb_22-85","1","1","85","7","7","test","","40","","","134",""
"2022","326","University of Illinois","Wheat breeding program at the University of Illinois","1357","IL_Scb_22","Scab resistance phenotyping trial for IL breeding lines","RCBD","","","","","","2021-October-04","","26","Urbana, IL","271681","2020-1739","IL2020-1739","plot","308537","IL_Scb_22-850","2","4","850","22","28","test","","15","","","136",""
"2022","326","University of Illinois","Wheat breeding program at the University of Illinois","1357","IL_Scb_22","Scab resistance phenotyping trial for IL breeding lines","RCBD","","","","","","2021-October-04","","26","Urbana, IL","292242","IL16LCSDH-03-T-865-46","","plot","308697","IL_Scb_22-851","2","4","851","21","28","test","","20","","","135",""
"2022","326","University of Illinois","Wheat breeding program at the University of Illinois","1357","IL_Scb_22","Scab resistance phenotyping trial for IL breeding lines","RCBD","","","","","","2021-October-04","","26","Urbana, IL","239819","19-22105","","plot","308227","IL_Scb_22-852","2","4","852","20","28","test","","7","","","135",""
"2022","326","University of Illinois","Wheat breeding program at the University of Illinois","1357","IL_Scb_22","Scab resistance phenotyping trial for IL breeding lines","RCBD","","","","","","2021-October-04","","26","Urbana, IL","96998","16-8048","IL16-8048","plot","309051","IL_Scb_22-853","2","4","853","19","28","check","","20","","","137",""
"2022","326","University of Illinois","Wheat breeding program at the University of Illinois","1357","IL_Scb_22","Scab resistance phenotyping trial for IL breeding lines","RCBD","","","","","","2021-October-04","","26","Urbana, IL","271776","2020-2318","IL2020-2318","plot","308245","IL_Scb_22-854","2","4","854","18","28","test","","15","","","134",""
"2022","326","University of Illinois","Wheat breeding program at the University of Illinois","1357","IL_Scb_22","Scab resistance phenotyping trial for IL breeding lines","RCBD","","","","","","2021-October-04","","26","Urbana, IL","272218","2020-7035","IL2020-7035","plot","309103","IL_Scb_22-855","2","4","855","17","28","test","","35","","","134",""
"2022","326","University of Illinois","Wheat breeding program at the University of Illinois","1357","IL_Scb_22","Scab resistance phenotyping trial for IL breeding lines","RCBD","","","","","","2021-October-04","","26","Urbana, IL","271366","2020-14872","IL2020-14872","plot","308553","IL_Scb_22-856","2","4","856","16","28","test","","15","","","136",""
"2022","326","University of Illinois","Wheat breeding program at the University of Illinois","1357","IL_Scb_22","Scab resistance phenotyping trial for IL breeding lines","RCBD","","","","","","2021-October-04","","26","Urbana, IL","272353","2020-8648","IL2020-8648","plot","308729","IL_Scb_22-857","2","4","857","15","28","test","","40","","","135",""
"2022","326","University of Illinois","Wheat breeding program at the University of Illinois","1357","IL_Scb_22","Scab resistance phenotyping trial for IL breeding lines","RCBD","","","","","","2021-October-04","","26","Urbana, IL","239924","19-24076","","plot","308845","IL_Scb_22-858","2","4","858","14","28","test","","25","","","136",""
"2022","326","University of Illinois","Wheat breeding program at the University of Illinois","1357","IL_Scb_22","Scab resistance phenotyping trial for IL breeding lines","RCBD","","","","","","2021-October-04","","26","Urbana, IL","239409","19-13713","","plot","308385","IL_Scb_22-859","2","4","859","14","29","test","","5","","","135",""
"2022","326","University of Illinois","Wheat breeding program at the University of Illinois","1357","IL_Scb_22","Scab resistance phenotyping trial for IL breeding lines","RCBD","","","","","","2021-October-04","","26","Urbana, IL","271366","2020-14872","IL2020-14872","plot","308442","IL_Scb_22-86","1","1","86","8","7","test","","20","","","136",""
"2022","326","University of Illinois","Wheat breeding program at the University of Illinois","1357","IL_Scb_22","Scab resistance phenotyping trial for IL breeding lines","RCBD","","","","","","2021-October-04","","26","Urbana, IL","271825","2020-2749","IL2020-2749","plot","308892","IL_Scb_22-860","2","4","860","15","29","test","","15","","","134",""
"2022","326","University of Illinois","Wheat breeding program at the University of Illinois","1357","IL_Scb_22","Scab resistance phenotyping trial for IL breeding lines","RCBD","","","","","","2021-October-04","","26","Urbana, IL","272085","2020-5376","IL2020-5376","plot","308947","IL_Scb_22-861","2","4","861","16","29","test","","20","","","134",""
"2022","326","University of Illinois","Wheat breeding program at the University of Illinois","1357","IL_Scb_22","Scab resistance phenotyping trial for IL breeding lines","RCBD","","","","","","2021-October-04","","26","Urbana, IL","100570","Pio 25R74","25R74,P25R74","plot","308268","IL_Scb_22-862","2","4","862","17","29","check","","45","","","137",""
"2022","326","University of Illinois","Wheat breeding program at the University of Illinois","1357","IL_Scb_22","Scab resistance phenotyping trial for IL breeding lines","RCBD","","","","","","2021-October-04","","26","Urbana, IL","270991","2020-10278","IL2020-10278","plot","308414","IL_Scb_22-863","2","4","863","18","29","test","","20","","","136",""
"2022","326","University of Illinois","Wheat breeding program at the University of Illinois","1357","IL_Scb_22","Scab resistance phenotyping trial for IL breeding lines","RCBD","","","","","","2021-October-04","","26","Urbana, IL","240209","19-3943","","plot","308325","IL_Scb_22-864","2","4","864","19","29","test","","15","","","137",""
"2022","326","University of Illinois","Wheat breeding program at the University of Illinois","1357","IL_Scb_22","Scab resistance phenotyping trial for IL breeding lines","RCBD","","","","","","2021-October-04","","26","Urbana, IL","271732","2020-1908","IL2020-1908","plot","308189","IL_Scb_22-865","2","4","865","20","29","test","","20","","","136",""
