"studyYear","programDbId","programName","programDescription","studyDbId","studyName","studyDescription","studyDesign","plotWidth","plotLength","fieldSize","fieldTrialIsPlannedToBeGenotyped","fieldTrialIsPlannedToCross","plantingDate","harvestDate","locationDbId","locationName","germplasmDbId","germplasmName","germplasmSynonyms","observationLevel","observationUnitDbId","observationUnitName","replicate","blockNumber","plotNumber","rowNumber","colNumber","entryType","plantNumber","plantedSeedlotStockDbId","plantedSeedlotStockUniquename","plantedSeedlotCurrentCount","plantedSeedlotCurrentWeightGram","plantedSeedlotBoxName","plantedSeedlotTransactionCount","plantedSeedlotTransactionWeight","plantedSeedlotTransactionDescription","availableGermplasmSeedlotUniquenames","FHB DON content - ppm|CO_321:0001154","FHB grain incidence - %|CO_321:0001155","FHB incidence - %|CO_321:0001149","FHB severity - %|CO_321:0001440","Heading time - Julian date (JD)|CO_321:0001233","notes"
"2021","326","University of Illinois","Wheat breeding program at the University of Illinois","1268","VT_Scb_21","Variety Testing scab trial 2021","RCBD","","","","no","no","2020-September-29","","26","Urbana, IL","98409","FS 624","","plot","283226","VT_Scab_21-rep1-FS 624_141","1","1","141","8","2","test","","","","","","","","","","","2.9","50","20","33","138",""
"2021","326","University of Illinois","Wheat breeding program at the University of Illinois","1268","VT_Scb_21","Variety Testing scab trial 2021","RCBD","","","","no","no","2020-September-29","","26","Urbana, IL","98603","GV 619","","plot","283150","VT_Scab_21-rep1-GV 619_177","1","1","177","20","4","test","","","","","","","","","","","2.2","50","10","7","138",""
"2021","326","University of Illinois","Wheat breeding program at the University of Illinois","1268","VT_Scb_21","Variety Testing scab trial 2021","RCBD","","","","no","no","2020-September-29","","26","Urbana, IL","283068","GV631","","plot","283225","VT_Scab_21-rep1-GV631_163","1","1","163","15","3","test","","","","","","","","","","","","NA","","","137",""
"2021","326","University of Illinois","Wheat breeding program at the University of Illinois","1268","VT_Scb_21","Variety Testing scab trial 2021","RCBD","","","","no","no","2020-September-29","","26","Urbana, IL","98607","GV 668","","plot","283118","VT_Scab_21-rep1-GV 668_139","1","1","139","10","2","test","","","","","","","","","","","1.2","15","10","7","138",""
"2021","326","University of Illinois","Wheat breeding program at the University of Illinois","1268","VT_Scb_21","Variety Testing scab trial 2021","RCBD","","","","no","no","2020-September-29","","26","Urbana, IL","240726","H7W20","","plot","283125","VT_Scab_21-rep1-H7W20_172","1","1","172","24","3","test","","","","","","","","","","","2.7","50","20","10","138",""
"2021","326","University of Illinois","Wheat breeding program at the University of Illinois","1268","VT_Scb_21","Variety Testing scab trial 2021","RCBD","","","","no","no","2020-September-29","","26","Urbana, IL","283069","H7W21","","plot","283169","VT_Scab_21-rep1-H7W21_118","1","1","118","18","1","test","","","","","","","","","","","3.3","40","40","14","137",""
"2021","326","University of Illinois","Wheat breeding program at the University of Illinois","1268","VT_Scb_21","Variety Testing scab trial 2021","RCBD","","","","no","no","2020-September-29","","26","Urbana, IL","240727","H7W30","","plot","283320","VT_Scab_21-rep1-H7W30_167","1","1","167","19","3","test","","","","","","","","","","","0.82","20","30","33","137",""
"2021","326","University of Illinois","Wheat breeding program at the University of Illinois","1268","VT_Scb_21","Variety Testing scab trial 2021","RCBD","","","","no","no","2020-September-29","","26","Urbana, IL","283070","H7W31","","plot","283246","VT_Scab_21-rep1-H7W31_120","1","1","120","20","1","test","","","","","","","","","","","1.2","10","30","33","134",""
"2021","326","University of Illinois","Wheat breeding program at the University of Illinois","1268","VT_Scb_21","Variety Testing scab trial 2021","RCBD","","","","no","no","2020-September-29","","26","Urbana, IL","240728","H7W40","","plot","283256","VT_Scab_21-rep1-H7W40_136","1","1","136","13","2","test","","","","","","","","","","","0.86","1","10","14","129",""
"2021","326","University of Illinois","Wheat breeding program at the University of Illinois","1268","VT_Scb_21","Variety Testing scab trial 2021","RCBD","","","","no","no","2020-September-29","","26","Urbana, IL","98678","KF 15241","","plot","283229","VT_Scab_21-rep1-KF 15241_125","1","1","125","24","2","test","","","","","","","","","","","0.60","5","1","7","134",""
"2021","326","University of Illinois","Wheat breeding program at the University of Illinois","1268","VT_Scb_21","Variety Testing scab trial 2021","RCBD","","","","no","no","2020-September-29","","26","Urbana, IL","98681","KF 15639","","plot","283101","VT_Scab_21-rep1-KF 15639_175","1","1","175","22","4","test","","","","","","","","","","","2.4","40","20","14","139",""
"2021","326","University of Illinois","Wheat breeding program at the University of Illinois","1268","VT_Scb_21","Variety Testing scab trial 2021","RCBD","","","","no","no","2020-September-29","","26","Urbana, IL","98683","KF 667","","plot","283091","VT_Scab_21-rep1-KF 667_103","1","1","103","3","1","test","","","","","","","","","","","1.5","20","30","21","135",""
"2021","326","University of Illinois","Wheat breeding program at the University of Illinois","1268","VT_Scb_21","Variety Testing scab trial 2021","RCBD","","","","no","no","2020-September-29","","26","Urbana, IL","98684","KF 727","","plot","283267","VT_Scab_21-rep1-KF 727_179","1","1","179","18","4","test","","","","","","","","","","","2.0","70","40","21","137",""
"2021","326","University of Illinois","Wheat breeding program at the University of Illinois","1268","VT_Scb_21","Variety Testing scab trial 2021","RCBD","","","","no","no","2020-September-29","","26","Urbana, IL","283073","KF 809","","plot","283253","VT_Scab_21-rep1-KF 809_105","1","1","105","5","1","test","","","","","","","","","","","4.1","10","80","21","135",""
"2021","326","University of Illinois","Wheat breeding program at the University of Illinois","1268","VT_Scb_21","Variety Testing scab trial 2021","RCBD","","","","no","no","2020-September-29","","26","Urbana, IL","283074","KF 920","","plot","283164","VT_Scab_21-rep1-KF 920_153","1","1","153","5","3","test","","","","","","","","","","","1.0","5","15","14","133",""
"2021","326","University of Illinois","Wheat breeding program at the University of Illinois","1268","VT_Scb_21","Variety Testing scab trial 2021","RCBD","","","","no","no","2020-September-29","","26","Urbana, IL","98706","KSC 418","","plot","283182","VT_Scab_21-rep1-KSC 418_112","1","1","112","12","1","test","","","","","","","","","","","2.6","10","25","33","137",""
"2021","326","University of Illinois","Wheat breeding program at the University of Illinois","1268","VT_Scb_21","Variety Testing scab trial 2021","RCBD","","","","no","no","2020-September-29","","26","Urbana, IL","283075","KSC 420","","plot","283233","VT_Scab_21-rep1-KSC 420_152","1","1","152","4","3","test","","","","","","","","","","","1.4","10","50","33","135",""
"2021","326","University of Illinois","Wheat breeding program at the University of Illinois","1268","VT_Scb_21","Variety Testing scab trial 2021","RCBD","","","","no","no","2020-September-29","","26","Urbana, IL","240736","KWS291","","plot","283264","VT_Scab_21-rep1-KWS291_181","1","1","181","16","4","test","","","","","","","","","","","2.1","80","80","21","141",""
"2021","326","University of Illinois","Wheat breeding program at the University of Illinois","1268","VT_Scb_21","Variety Testing scab trial 2021","RCBD","","","","no","no","2020-September-29","","26","Urbana, IL","280816","KWS338","","plot","283313","VT_Scab_21-rep1-KWS338_158","1","1","158","10","3","test","","","","","","","","","","","1.1","5","5","14","137",""
"2021","326","University of Illinois","Wheat breeding program at the University of Illinois","1268","VT_Scb_21","Variety Testing scab trial 2021","RCBD","","","","no","no","2020-September-29","","26","Urbana, IL","280817","KWS340","","plot","283123","VT_Scab_21-rep1-KWS340_123","1","1","123","23","1","test","","","","","","","","","","","2.0","50","20","21","137",""
"2021","326","University of Illinois","Wheat breeding program at the University of Illinois","1268","VT_Scb_21","Variety Testing scab trial 2021","RCBD","","","","no","no","2020-September-29","","26","Urbana, IL","280823","KWS361","","plot","283175","VT_Scab_21-rep1-KWS361_149","1","1","149","1","3","test","","","","","","","","","","","0.93","15","15","7","137",""
"2021","326","University of Illinois","Wheat breeding program at the University of Illinois","1268","VT_Scb_21","Variety Testing scab trial 2021","RCBD","","","","no","no","2020-September-29","","26","Urbana, IL","283076","KWS375","","plot","283300","VT_Scab_21-rep1-KWS375_146","1","1","146","3","2","test","","","","","","","","","","","2.2","30","1","7","140",""
"2021","326","University of Illinois","Wheat breeding program at the University of Illinois","1268","VT_Scb_21","Variety Testing scab trial 2021","RCBD","","","","no","no","2020-September-29","","26","Urbana, IL","283077","LCS 3334","","plot","283143","VT_Scab_21-rep1-LCS 3334_176","1","1","176","21","4","test","","","","","","","","","","","0.61","10","1","7","137",""
"2021","326","University of Illinois","Wheat breeding program at the University of Illinois","1268","VT_Scb_21","Variety Testing scab trial 2021","RCBD","","","","no","no","2020-September-29","","26","Urbana, IL","240760","MI16R0720","","plot","283113","VT_Scab_21-rep1-MI16R0720_119","1","1","119","19","1","test","","","","","","","","","","","2.4","30","50","21","136",""
"2021","326","University of Illinois","Wheat breeding program at the University of Illinois","1268","VT_Scb_21","Variety Testing scab trial 2021","RCBD","","","","no","no","2020-September-29","","26","Urbana, IL","99368","MI16R0898","","plot","283327","VT_Scab_21-rep1-MI16R0898_133","1","1","133","16","2","test","","","","","","","","","","","1.6","30","2","50","139",""
"2021","326","University of Illinois","Wheat breeding program at the University of Illinois","1268","VT_Scb_21","Variety Testing scab trial 2021","RCBD","","","","no","no","2020-September-29","","26","Urbana, IL","240763","MI16R0906","","plot","283332","VT_Scab_21-rep1-MI16R0906_128","1","1","128","21","2","test","","","","","","","","","","","4.8","60","80","66","138",""
"2021","326","University of Illinois","Wheat breeding program at the University of Illinois","1268","VT_Scb_21","Variety Testing scab trial 2021","RCBD","","","","no","no","2020-September-29","","26","Urbana, IL","283078","MW757","","plot","283228","VT_Scab_21-rep1-MW757_127","1","1","127","22","2","test","","","","","","","","","","","1.9","5","5","33","135",""
"2021","326","University of Illinois","Wheat breeding program at the University of Illinois","1268","VT_Scb_21","Variety Testing scab trial 2021","RCBD","","","","no","no","2020-September-29","","26","Urbana, IL","99581","MW857","","plot","283206","VT_Scab_21-rep1-MW857_126","1","1","126","23","2","test","","","","","","","","","","","3.7","15","1","21","137",""
"2021","326","University of Illinois","Wheat breeding program at the University of Illinois","1268","VT_Scb_21","Variety Testing scab trial 2021","RCBD","","","","no","no","2020-September-29","","26","Urbana, IL","292087","WSC 1","one","plot","283132","VT_Scab_21-rep1-one_171","1","1","171","23","3","test","","","","","","","","","","","0.26","2","5","7","135",""
"2021","326","University of Illinois","Wheat breeding program at the University of Illinois","1268","VT_Scb_21","Variety Testing scab trial 2021","RCBD","","","","no","no","2020-September-29","","26","Urbana, IL","84900","Pio 25R47","Pio25R47","plot","283325","VT_Scab_21-rep1-Pio 25R47_142","1","1","142","7","2","check","","","","","","","","","","","2.5","40","40","21","137",""
"2021","326","University of Illinois","Wheat breeding program at the University of Illinois","1268","VT_Scb_21","Variety Testing scab trial 2021","RCBD","","","","no","no","2020-September-29","","26","Urbana, IL","283079","SREXP0117","","plot","283156","VT_Scab_21-rep1-SREXP0117_174","1","1","174","23","4","test","","","","","","","","","","","","NA","","","NA",""
"2021","326","University of Illinois","Wheat breeding program at the University of Illinois","1268","VT_Scb_21","Variety Testing scab trial 2021","RCBD","","","","no","no","2020-September-29","","26","Urbana, IL","283080","SREXP9105","","plot","283142","VT_Scab_21-rep1-SREXP9105_130","1","1","130","19","2","test","","","","","","","","","","","2.5","70","20","33","138",""
"2021","326","University of Illinois","Wheat breeding program at the University of Illinois","1268","VT_Scb_21","Variety Testing scab trial 2021","RCBD","","","","no","no","2020-September-29","","26","Urbana, IL","101014","SY 100","","plot","283157","VT_Scab_21-rep1-SY 100_183","1","1","183","14","4","test","","","","","","","","","","","1.4","40","90","7","140",""
"2021","326","University of Illinois","Wheat breeding program at the University of Illinois","1268","VT_Scb_21","Variety Testing scab trial 2021","RCBD","","","","no","no","2020-September-29","","26","Urbana, IL","100677","SY 547","","plot","283289","VT_Scab_21-rep1-SY 547_145","1","1","145","4","2","test","","","","","","","","","","","2.2","50","20","21","137",""
"2021","326","University of Illinois","Wheat breeding program at the University of Illinois","1268","VT_Scb_21","Variety Testing scab trial 2021","RCBD","","","","no","no","2020-September-29","","26","Urbana, IL","283081","SY 576","","plot","283167","VT_Scab_21-rep1-SY 576_159","1","1","159","11","3","test","","","","","","","","","","","2.7","60","20","14","140",""
"2021","326","University of Illinois","Wheat breeding program at the University of Illinois","1268","VT_Scb_21","Variety Testing scab trial 2021","RCBD","","","","no","no","2020-September-29","","26","Urbana, IL","100920","SY Viper","","plot","283299","VT_Scab_21-rep1-SY Viper_135","1","1","135","14","2","test","","","","","","","","","","","1.9","15","30","33","135",""
"2021","326","University of Illinois","Wheat breeding program at the University of Illinois","1268","VT_Scb_21","Variety Testing scab trial 2021","RCBD","","","","no","no","2020-September-29","","26","Urbana, IL","292089","WSC 3","three","plot","283303","VT_Scab_21-rep1-three_106","1","1","106","6","1","test","","","","","","","","","","","0.50","1","2","7","135",""
"2021","326","University of Illinois","Wheat breeding program at the University of Illinois","1268","VT_Scb_21","Variety Testing scab trial 2021","RCBD","","","","no","no","2020-September-29","","26","Urbana, IL","292088","WSC 2","two","plot","283278","VT_Scab_21-rep1-two_104","1","1","104","4","1","test","","","","","","","","","","","1.9","5","15","21","135",""
"2021","326","University of Illinois","Wheat breeding program at the University of Illinois","1268","VT_Scb_21","Variety Testing scab trial 2021","RCBD","","","","no","no","2020-September-29","","26","Urbana, IL","101077","US16-IL-061-074","","plot","283216","VT_Scab_21-rep1-US16-IL-061-074_164","1","1","164","16","3","test","","","","","","","","","","","1.2","10","1","7","137",""
"2021","326","University of Illinois","Wheat breeding program at the University of Illinois","1268","VT_Scb_21","Variety Testing scab trial 2021","RCBD","","","","no","no","2020-September-29","","26","Urbana, IL","99959","VA17W-75","","plot","283145","VT_Scab_21-rep1-VA17W-75_117","1","1","117","17","1","test","","","","","","","","","","","1.5","15","60","21","133",""
"2021","326","University of Illinois","Wheat breeding program at the University of Illinois","1268","VT_Scb_21","Variety Testing scab trial 2021","RCBD","","","","no","no","2020-September-29","","26","Urbana, IL","292080","Dyna-Gro WX20734","WX20734","plot","283274","VT_Scab_21-rep1-WX20734_107","1","1","107","7","1","test","","","","","","","","","","","2.3","25","50","7","141",""
"2021","326","University of Illinois","Wheat breeding program at the University of Illinois","1268","VT_Scb_21","Variety Testing scab trial 2021","RCBD","","","","no","no","2020-September-29","","26","Urbana, IL","292081","Dyna-Gro WX20738","WX20738","plot","283250","VT_Scab_21-rep1-WX20738_169","1","1","169","21","3","test","","","","","","","","","","","1.8","10","5","7","138",""
"2021","326","University of Illinois","Wheat breeding program at the University of Illinois","1268","VT_Scb_21","Variety Testing scab trial 2021","RCBD","","","","no","no","2020-September-29","","26","Urbana, IL","292082","Dyna-Gro WX21741","WX21741","plot","283209","VT_Scab_21-rep1-WX21741_170","1","1","170","22","3","test","","","","","","","","","","","1.8","30","5","7","138",""
"2021","326","University of Illinois","Wheat breeding program at the University of Illinois","1268","VT_Scb_21","Variety Testing scab trial 2021","RCBD","","","","no","no","2020-September-29","","26","Urbana, IL","283085","WX21B","","plot","283149","VT_Scab_21-rep1-WX21B_178","1","1","178","19","4","test","","","","","","","","","","","1.3","50","10","7","138",""
"2021","326","University of Illinois","Wheat breeding program at the University of Illinois","1268","VT_Scb_21","Variety Testing scab trial 2021","RCBD","","","","no","no","2020-September-29","","26","Urbana, IL","85081","02-18228","IL02-18228","plot","283270","VT_Scab_21-rep2-02-18228_257","2","2","257","23","8","check","","","","","","","","","","","0.35","1","1","14","134",""
"2021","326","University of Illinois","Wheat breeding program at the University of Illinois","1268","VT_Scb_21","Variety Testing scab trial 2021","RCBD","","","","no","no","2020-September-29","","26","Urbana, IL","84801","07-4415","IL07-4415","plot","283105","VT_Scab_21-rep2-07-4415_239","2","2","239","8","7","check","","","","","","","","","","","0.37","2","15","14","132",""
"2021","326","University of Illinois","Wheat breeding program at the University of Illinois","1268","VT_Scb_21","Variety Testing scab trial 2021","RCBD","","","","no","no","2020-September-29","","26","Urbana, IL","96998","16-8048","IL16-8048","plot","283133","VT_Scab_21-rep2-16-8048_201","2","2","201","18","5","test","","","","","","","","","","","0.19","1","5","7","137",""
"2021","326","University of Illinois","Wheat breeding program at the University of Illinois","1268","VT_Scb_21","Variety Testing scab trial 2021","RCBD","","","","no","no","2020-September-29","","26","Urbana, IL","97095","17-17739","IL17-17739","plot","283298","VT_Scab_21-rep2-17-17739_184","2","2","184","1","5","test","","","","","","","","","","","0.79","1","1","7","136",""
"2021","326","University of Illinois","Wheat breeding program at the University of Illinois","1268","VT_Scb_21","Variety Testing scab trial 2021","RCBD","","","","no","no","2020-September-29","","26","Urbana, IL","97159","17-23874","IL17-23874","plot","283102","VT_Scab_21-rep2-17-23874_202","2","2","202","19","5","test","","","","","","","","","","","0.45","5","15","7","137",""
"2021","326","University of Illinois","Wheat breeding program at the University of Illinois","1268","VT_Scb_21","Variety Testing scab trial 2021","RCBD","","","","no","no","2020-September-29","","26","Urbana, IL","97299","17-8626","IL17-8626","plot","283269","VT_Scab_21-rep2-17-8626_248","2","2","248","17","7","test","","","","","","","","","","","0.38","5","10","7","131",""
"2021","326","University of Illinois","Wheat breeding program at the University of Illinois","1268","VT_Scb_21","Variety Testing scab trial 2021","RCBD","","","","no","no","2020-September-29","","26","Urbana, IL","100565","Pio 25R61","25R61","plot","283185","VT_Scab_21-rep2-25R61_199","2","2","199","16","5","test","","","","","","","","","","","0.65","5","15","7","138",""
"2021","326","University of Illinois","Wheat breeding program at the University of Illinois","1268","VT_Scb_21","Variety Testing scab trial 2021","RCBD","","","","no","no","2020-September-29","","26","Urbana, IL","100570","Pio 25R74","25R74,P25R74","plot","283336","VT_Scab_21-rep2-25R74_185","2","2","185","2","5","test","","","","","","","","","","","3.9","50","20","7","141",""
"2021","326","University of Illinois","Wheat breeding program at the University of Illinois","1268","VT_Scb_21","Variety Testing scab trial 2021","RCBD","","","","no","no","2020-September-29","","26","Urbana, IL","97956","AgriMAXX 454","454","plot","283236","VT_Scab_21-rep2-454_246","2","2","246","15","7","test","","","","","","","","","","","1.5","20","20","21","138",""
"2021","326","University of Illinois","Wheat breeding program at the University of Illinois","1268","VT_Scb_21","Variety Testing scab trial 2021","RCBD","","","","no","no","2020-September-29","","26","Urbana, IL","97959","AgriMAXX 473","473","plot","283104","VT_Scab_21-rep2-473_236","2","2","236","5","7","test","","","","","","","","","","","1.3","25","5","7","138",""
"2021","326","University of Illinois","Wheat breeding program at the University of Illinois","1268","VT_Scb_21","Variety Testing scab trial 2021","RCBD","","","","no","no","2020-September-29","","26","Urbana, IL","97961","AgriMAXX 485","485","plot","283312","VT_Scab_21-rep2-485_253","2","2","253","22","7","test","","","","","","","","","","","1.2","70","15","14","138",""
"2021","326","University of Illinois","Wheat breeding program at the University of Illinois","1268","VT_Scb_21","Variety Testing scab trial 2021","RCBD","","","","no","no","2020-September-29","","26","Urbana, IL","240701","AgriMAXX498","498,AgriMAXX 498","plot","283162","VT_Scab_21-rep2-498_237","2","2","237","6","7","test","","","","","","","","","","","0.66","20","2","21","137",""
"2021","326","University of Illinois","Wheat breeding program at the University of Illinois","1268","VT_Scb_21","Variety Testing scab trial 2021","RCBD","","","","no","no","2020-September-29","","26","Urbana, IL","240702","AgriMAXX503","503,AgriMAXX 503","plot","283154","VT_Scab_21-rep2-503_187","2","2","187","4","5","test","","","","","","","","","","","0.96","10","5","7","138",""
"2021","326","University of Illinois","Wheat breeding program at the University of Illinois","1268","VT_Scb_21","Variety Testing scab trial 2021","RCBD","","","","no","no","2020-September-29","","26","Urbana, IL","240703","AgriMAXX505","505,AgriMAXX 505","plot","283271","VT_Scab_21-rep2-505_207","2","2","207","24","5","test","","","","","","","","","","","2.7","50","70","7","139",""
"2021","326","University of Illinois","Wheat breeding program at the University of Illinois","1268","VT_Scb_21","Variety Testing scab trial 2021","RCBD","","","","no","no","2020-September-29","","26","Urbana, IL","292070","AgriMAXX 513","513","plot","283128","VT_Scab_21-rep2-513_242","2","2","242","11","7","test","","","","","","","","","","","1.5","10","1","7","137",""
"2021","326","University of Illinois","Wheat breeding program at the University of Illinois","1268","VT_Scb_21","Variety Testing scab trial 2021","RCBD","","","","no","no","2020-September-29","","26","Urbana, IL","292071","AgriMAXX 514","514","plot","283138","VT_Scab_21-rep2-514_214","2","2","214","18","6","test","","","","","","","","","","","1.7","20","50","7","140",""
"2021","326","University of Illinois","Wheat breeding program at the University of Illinois","1268","VT_Scb_21","Variety Testing scab trial 2021","RCBD","","","","no","no","2020-September-29","","26","Urbana, IL","292072","AgriMAXX 516","516","plot","283136","VT_Scab_21-rep2-516_251","2","2","251","20","7","test","","","","","","","","","","","0.78","5","10","7","137",""
"2021","326","University of Illinois","Wheat breeding program at the University of Illinois","1268","VT_Scb_21","Variety Testing scab trial 2021","RCBD","","","","no","no","2020-September-29","","26","Urbana, IL","292083","FS Wheat 600","600","plot","283124","VT_Scab_21-rep2-600_191","2","2","191","8","5","test","","","","","","","","","","","2.0","10","10","7","138",""
"2021","326","University of Illinois","Wheat breeding program at the University of Illinois","1268","VT_Scb_21","Variety Testing scab trial 2021","RCBD","","","","no","no","2020-September-29","","26","Urbana, IL","292085","Green Valley Seed 61X","61X","plot","283095","VT_Scab_21-rep2-61X_216","2","2","216","16","6","test","","","","","","","","","","","1.9","30","20","33","138",""
"2021","326","University of Illinois","Wheat breeding program at the University of Illinois","1268","VT_Scb_21","Variety Testing scab trial 2021","RCBD","","","","no","no","2020-September-29","","26","Urbana, IL","292084","FS Wheat 623","623","plot","283326","VT_Scab_21-rep2-623_203","2","2","203","20","5","test","","","","","","","","","","","0.83","10","30","14","138",""
"2021","326","University of Illinois","Wheat breeding program at the University of Illinois","1268","VT_Scb_21","Variety Testing scab trial 2021","RCBD","","","","no","no","2020-September-29","","26","Urbana, IL","292086","Green Valley Seed 62X","62X","plot","283151","VT_Scab_21-rep2-62X_204","2","2","204","21","5","test","","","","","","","","","","","2.1","50","25","33","139",""
"2021","326","University of Illinois","Wheat breeding program at the University of Illinois","1268","VT_Scb_21","Variety Testing scab trial 2021","RCBD","","","","no","no","2020-September-29","","26","Urbana, IL","292076","Dyna-Gro 9002","9002","plot","283092","VT_Scab_21-rep2-9002_247","2","2","247","16","7","test","","","","","","","","","","","0.85","30","15","14","138",""
"2021","326","University of Illinois","Wheat breeding program at the University of Illinois","1268","VT_Scb_21","Variety Testing scab trial 2021","RCBD","","","","no","no","2020-September-29","","26","Urbana, IL","292077","Dyna-Gro 9120","9120","plot","283205","VT_Scab_21-rep2-9120_192","2","2","192","9","5","test","","","","","","","","","","","1.2","5","10","33","137",""
"2021","326","University of Illinois","Wheat breeding program at the University of Illinois","1268","VT_Scb_21","Variety Testing scab trial 2021","RCBD","","","","no","no","2020-September-29","","26","Urbana, IL","292078","Dyna-Gro 9151","9151","plot","283099","VT_Scab_21-rep2-9151_230","2","2","230","2","6","test","","","","","","","","","","","3.2","70","10","7","140",""
"2021","326","University of Illinois","Wheat breeding program at the University of Illinois","1268","VT_Scb_21","Variety Testing scab trial 2021","RCBD","","","","no","no","2020-September-29","","26","Urbana, IL","292079","Dyna-Gro 9172","9172","plot","283283","VT_Scab_21-rep2-9172_189","2","2","189","6","5","test","","","","","","","","","","","0.88","5","20","7","137",""
"2021","326","University of Illinois","Wheat breeding program at the University of Illinois","1268","VT_Scb_21","Variety Testing scab trial 2021","RCBD","","","","no","no","2020-September-29","","26","Urbana, IL","98229","Dyna-Gro 9701","9701","plot","283129","VT_Scab_21-rep2-9701_244","2","2","244","13","7","test","","","","","","","","","","","1.5","40","10","7","139",""
"2021","326","University of Illinois","Wheat breeding program at the University of Illinois","1268","VT_Scb_21","Variety Testing scab trial 2021","RCBD","","","","no","no","2020-September-29","","26","Urbana, IL","283058","D480W","","plot","283201","VT_Scab_21-rep2-D480W_226","2","2","226","6","6","test","","","","","","","","","","","0.87","15","1","7","138",""
"2021","326","University of Illinois","Wheat breeding program at the University of Illinois","1268","VT_Scb_21","Variety Testing scab trial 2021","RCBD","","","","no","no","2020-September-29","","26","Urbana, IL","283059","D499W","","plot","283279","VT_Scab_21-rep2-D499W_220","2","2","220","12","6","test","","","","","","","","","","","1.1","15","2","7","138",""
"2021","326","University of Illinois","Wheat breeding program at the University of Illinois","1268","VT_Scb_21","Variety Testing scab trial 2021","RCBD","","","","no","no","2020-September-29","","26","Urbana, IL","283062","DeRaedt 47","","plot","283155","VT_Scab_21-rep2-DeRaedt 47_229","2","2","229","3","6","test","","","","","","","","","","","2.5","50","30","14","139",""
"2021","326","University of Illinois","Wheat breeding program at the University of Illinois","1268","VT_Scb_21","Variety Testing scab trial 2021","RCBD","","","","no","no","2020-September-29","","26","Urbana, IL","283060","DXW2011","","plot","283245","VT_Scab_21-rep2-DXW2011_212","2","2","212","20","6","test","","","","","","","","","","","0.41","5","1","7","137",""
"2021","326","University of Illinois","Wheat breeding program at the University of Illinois","1268","VT_Scb_21","Variety Testing scab trial 2021","RCBD","","","","no","no","2020-September-29","","26","Urbana, IL","283061","DXW2013","","plot","283098","VT_Scab_21-rep2-DXW2013_188","2","2","188","5","5","test","","","","","","","","","","","1.3","5","10","7","138",""
"2021","326","University of Illinois","Wheat breeding program at the University of Illinois","1268","VT_Scb_21","Variety Testing scab trial 2021","RCBD","","","","no","no","2020-September-29","","26","Urbana, IL","85131","Erisman","","plot","283316","VT_Scab_21-rep2-Erisman_263","2","2","263","17","8","test","","","","","","","","","","","0.70","1","10","18","134",""
"2021","326","University of Illinois","Wheat breeding program at the University of Illinois","1268","VT_Scb_21","Variety Testing scab trial 2021","RCBD","","","","no","no","2020-September-29","","26","Urbana, IL","283066","Erisman AM","","plot","283323","VT_Scab_21-rep2-Erisman AM_265","2","2","265","15","8","test","","","","","","","","","","","0.41","1","25","21","133",""
"2021","326","University of Illinois","Wheat breeding program at the University of Illinois","1268","VT_Scb_21","Variety Testing scab trial 2021","RCBD","","","","no","no","2020-September-29","","26","Urbana, IL","292073","AgriMAXX EXP 2002","EXP 2002","plot","283221","VT_Scab_21-rep2-EXP 2002_211","2","2","211","21","6","test","","","","","","","","","","","1.3","15","10","7","135",""
"2021","326","University of Illinois","Wheat breeding program at the University of Illinois","1268","VT_Scb_21","Variety Testing scab trial 2021","RCBD","","","","no","no","2020-September-29","","26","Urbana, IL","292074","AgriMAXX EXP 2009","EXP 2009","plot","283139","VT_Scab_21-rep2-EXP 2009_225","2","2","225","7","6","test","","","","","","","","","","","0.70","10","1","7","138",""
"2021","326","University of Illinois","Wheat breeding program at the University of Illinois","1268","VT_Scb_21","Variety Testing scab trial 2021","RCBD","","","","no","no","2020-September-29","","26","Urbana, IL","292075","AgriMAXX EXP 2026","EXP 2026","plot","283241","VT_Scab_21-rep2-EXP 2026_223","2","2","223","9","6","test","","","","","","","","","","","0.70","5","10","33","134",""
"2021","326","University of Illinois","Wheat breeding program at the University of Illinois","1268","VT_Scb_21","Variety Testing scab trial 2021","RCBD","","","","no","no","2020-September-29","","26","Urbana, IL","98396","FS 601","","plot","283292","VT_Scab_21-rep2-FS 601_219","2","2","219","13","6","test","","","","","","","","","","","2.1","10","5","7","139",""
"2021","326","University of Illinois","Wheat breeding program at the University of Illinois","1268","VT_Scb_21","Variety Testing scab trial 2021","RCBD","","","","no","no","2020-September-29","","26","Urbana, IL","98398","FS 603","","plot","283317","VT_Scab_21-rep2-FS 603_218","2","2","218","14","6","test","","","","","","","","","","","1.3","5","5","14","137",""
"2021","326","University of Illinois","Wheat breeding program at the University of Illinois","1268","VT_Scb_21","Variety Testing scab trial 2021","RCBD","","","","no","no","2020-September-29","","26","Urbana, IL","283067","FS 616","","plot","283183","VT_Scab_21-rep2-FS 616_205","2","2","205","22","5","test","","","","","","","","","","","0.90","5","10","7","138",""
"2021","326","University of Illinois","Wheat breeding program at the University of Illinois","1268","VT_Scb_21","Variety Testing scab trial 2021","RCBD","","","","no","no","2020-September-29","","26","Urbana, IL","98409","FS 624","","plot","283311","VT_Scab_21-rep2-FS 624_260","2","2","260","20","8","test","","","","","","","","","","","2.2","70","5","33","138",""
